Id,Reviser,Leaflet,Sentence,Revised Sentence,Submission Time,Group,Flag
787,A3VRR7TNM21CQZ,2,227,"Other studies collect data about people from their medical and hospital records, but for us it is important to find out about your health and well being from your perspective through your responses to questionnaires.",2019-09-10 10:20:07,22,213
789,A2MHJVAA3RH21R,2,2112,"We will tell your GP that you are taking in a study, and may speak them before mailing out the next questionnaire in case something about you has changed. ",2019-09-10 10:29:01,22,213
790,A2MHJVAA3RH21R,2,232,"Once you have read the information sheet and answered the questions, you will then be asked where you want to take part in the study.",2019-09-10 10:30:06,22,213
791,A2MHJVAA3RH21R,2,227,"Other studies collect data about people from their records, but we believe it is important also to find out about your health from your questionnaires. ",2019-09-10 10:31:35,22,213
793,A2TZH3L7RO6RFS,2,2112,We will inform and may contact your GP that you are taking part in this study before mailing the follow up questionnaire unless your details have changed or you have moved.,2019-09-10 10:46:00,22,213
795,A33UFT5HSU412H,2,2112,We will tell your GP that you are taking part and may check with them before sending you another questionnaire in case anything has changed,2019-09-10 10:47:58,22,213
796,A2TZH3L7RO6RFS,2,232,After you have read the information sheet and have answered the questions you will be asked if you are happy to take part in the study.,2019-09-10 10:48:21,22,213
797,A33UFT5HSU412H,2,232,"Once you have read all the instructions and asked any questions you have, we will check to see you still want to do the study",2019-09-10 10:48:46,22,213
798,A33UFT5HSU412H,2,227,"Other studies check your GP and hospital records, but we think its better to check how you are feeling by asking questions",2019-09-10 10:49:56,22,213
799,A2TZH3L7RO6RFS,2,227,Other studies collect data from medical and hospital records but we believe it is important to find out about your health and well-being from your perspective through your responses to questionnaires.,2019-09-10 10:51:46,22,213
801,A26EN6J1ENYOC ,2,2112,we we tell your GP that you are taking part in our study and my tell your doctor before sending you the corresponding questionnaire just to be sure your details have not changed or moved,2019-09-10 11:10:00,22,213
802,A26EN6J1ENYOC ,2,232,"when you have read the instruction sheet and have answered your questions, you would be asked if you want to carry on with the study",2019-09-10 11:11:42,22,213
804,AXID3RPK6NZT6,2,2112,At some point we will contact your GP to check that your details have not changed.,2019-09-10 11:13:04,22,213
805,AXID3RPK6NZT6,2,232,"Lastly, we will double check you are still happy to take part.",2019-09-10 11:13:28,22,213
806,AXID3RPK6NZT6,2,227,We value your repsonses to the questionaire as much as official data.,2019-09-10 11:13:59,22,213
807,A26EN6J1ENYOC ,2,227,"other researches gather information about people from their medical and hospital records, but we are of the opinion that it is important to find out about your health and well-being from you through your responses to our questionnaires",2019-09-10 11:16:48,22,213
809,A1HX579VKHLYZX,2,2112,"Once this survey / study has been completed, we will be in contact with your local GP to check your contact details, address or mediacal details have not changed, should the details remain the same, you will receive a follow up questionaire ",2019-09-10 11:24:04,22,213
810,A1HX579VKHLYZX,2,232,"Once you have read the informtion sheet attached, accepted the T&C's & have no further questions, we will contact you to confirm you are happy to proceed with the next stage of the study ",2019-09-10 11:26:01,22,213
811,A1HX579VKHLYZX,2,227,"Other studies will obtain information about you medical records, this shouldnt be the case as all medical records should be kept private. We will never ask for personal details of medical history & feel it is more appropriate to get the information directley from the person themself & only take infomation you are willing to talk about. ",2019-09-10 11:30:08,22,213
820,A7X2K7IW80TBU,2,2100,"If you are happy for us to collect your NHS data, we will record it using your NHS and hospital ID numbers, but we won't keep it with your name still on it.",2019-09-10 12:35:14,23,3123
821,A7X2K7IW80TBU,2,234,You can fill out the questionnaire and give it to us either during your hospital visit or in the post with the postage-paid envelope.,2019-09-10 12:35:56,23,3123
822,A7X2K7IW80TBU,2,283,"When you sign up to a research study, information about your health and care may be shared with other research studies, either here or in other places.",2019-09-10 12:36:42,23,3123
824,A7X2K7IW80TBU,2,227,"Some studies only use medical and hospital records to learn about people, but we think it's also important to ask you questions about your health and well-being so that we can get your perspective.",2019-09-10 13:20:24,22,312
826,A7X2K7IW80TBU,2,232,"Once you've read the factsheet, and we've answered any questions you might have, we'll then ask if you're happy to continue with the study.",2019-09-10 13:20:58,22,312
828,A7X2K7IW80TBU,2,2112,"We'll let your GP know that you're part of the study, and we may also get in touch with them before we send you the follow-up questionnaire, to make sure that none of your details have changed.",2019-09-10 13:21:45,22,312
829,AULSRNSXS3N1V,2,227,Other studies collect data about people from their medical records. We believe it is important to find out about your health and wellbeing.,2019-09-10 13:21:52,22,312
830,AULSRNSXS3N1V,2,232,"After you are happy with everything, you will be asked whether you want to take part in the study.",2019-09-10 13:22:31,22,312
831,AULSRNSXS3N1V,2,2112,We will inform your GP that you are taking part and may contact them for additional information.,2019-09-10 13:23:04,22,312
832,A398EWYF8HJEDA,2,227,"We are different from other studies, that only collect health and well-being data about people from their medical and hospital records. We believe it is important to seek you perspective through a direct response from you to questionannaires.",2019-09-10 13:23:07,22,312
833,A398EWYF8HJEDA,2,232,"You will have the opportunity to read the information sheet and ask questions, before you confirm whether you are happy to take part in the study.",2019-09-10 13:24:02,22,312
835,A398EWYF8HJEDA,2,2112,"Your GP will be informed that you are taking part in this study. We may be in touch with your GP before sending out the follow up questionnaire, in case your details have changed or you have moved.",2019-09-10 13:24:45,22,312
836,A3KV3EG94U3EZ8,2,227,"Other studies collect data about people from their medical records, but we think it is important to find out about your health and well-being from your point of view.",2019-09-10 13:26:09,22,312
837,A3KV3EG94U3EZ8,2,232,After you have read the information sheet you will be asked whether you are happy to take part.,2019-09-10 13:27:03,22,312
838,A3KV3EG94U3EZ8,2,2112,We will tell your GP that you are taking part in the study. We may confirm with your GP whether your details are the same before we mail out the follow up questionnaire.,2019-09-10 13:28:03,22,312
841,AXID3RPK6NZT6,2,227,The information you provide in the questionnaire is as impoirtant as any other data we recieve.,2019-09-10 13:31:14,22,312
842,AXID3RPK6NZT6,2,232,"Lastly, we will check that you are still happy to go ahead.",2019-09-10 13:31:40,22,312
843,AXID3RPK6NZT6,2,2112,We will check with your GP that your deatails are still the same and then send you the questionnaire.,2019-09-10 13:32:14,22,312
845,A1OKB37HUEJVHT,2,227,Other studies collect data about people from their medical records. Understanding your health and wellbeing from your perspective is important.,2019-09-10 13:36:38,22,312
846,A1OKB37HUEJVHT,2,232,You will be asked if you would like to continue with the study after you have read the information sheet.,2019-09-10 13:37:35,22,312
847,A1OKB37HUEJVHT,2,2112,Your GP will be informed you are taking part in this study. We may contact your GP before mailing out follow up questionnaires to check your details.,2019-09-10 13:38:13,22,312
849,A1AMNSC5GMIKWR,2,227,Data from other studies is collected from their medical and hospital records but we believe it is important to find out about your health and wellbeing from your perspective through your responses to questionnaires,2019-09-10 13:41:09,22,312
860,A300NSYGWVGOMM,2,227,"We find out about your health and well-being from what you tell us, this is different to other studies, who may analyse your medical records.",2019-09-10 14:40:33,22,312
861,A300NSYGWVGOMM,2,232,You will be asked if your happy to proceed after you have read all information and asked your questions.,2019-09-10 14:41:41,22,312
862,A300NSYGWVGOMM,2,2112,Your GP will be informed of your involvement and we will double check your details with your them before following up with a questionnaire.,2019-09-10 14:43:07,22,312
864,: COPIEDA1M3PJ9FTV66,2,2100,Your NHS data will be tracked using your NHS and hospital numbers but name will be removed (Subject to your agreement to collect data),2019-09-10 14:52:54,23,3123
865,A1M3PJ9FTV66QG,2,234,Either complete and hand in the questionnaire during your visit or return it in the pre paid envelope.,2019-09-10 14:56:06,23,3123
866,A1M3PJ9FTV66QG,2,283,When participating in a research study your healthcare data may be shared with other researchers or research organisations.,2019-09-10 14:57:21,23,3123
868,A300NSYGWVGOMM,2,2100,We will remove your name from any data we collect,2019-09-10 15:21:51,23,3123
869,A300NSYGWVGOMM,2,234,You can either complete the questionnaire here or at home - then return in it in a pre-paid envelope.,2019-09-10 15:23:53,23,3123
870,A300NSYGWVGOMM,2,283,Once you agree to take part we may share your data with other organisations or use it in other studies we are running.,2019-09-10 15:25:24,23,3123
873,A3P9XRM0IA5AOL,2,227,Medical and hospital records can be used in studies but questionaires provide important information from your point of view.,2019-09-10 21:55:22,22,312
874,A3P9XRM0IA5AOL,2,232,After reading the information sheet and any queries answered you will be asked if you wish to take part in the study.,2019-09-10 21:57:25,22,312
875,A3P9XRM0IA5AOL,2,2112,Your Gp will be notified you are participating in the study and also when follow up question are sent out in case any of your personal details have changed,2019-09-10 22:00:06,22,312
877,A2DSIBZFKLEAGC,2,227,We will be getting answers from your perspective through your responses with questionnaires as an alternative to getting them from your hospital records.,2019-09-10 23:17:29,22,321
878,A2DSIBZFKLEAGC,2,2112,"Before you take part in this study, we will mail you your follow up questionnaire and then contact your GP if there are any changed details.",2019-09-10 23:19:31,22,321
879,A2DSIBZFKLEAGC,2,232,Once you have gone through all the information. We will ask you if you're still willing to go ahead with the trial.,2019-09-10 23:20:15,22,321
881,AYANXOKRFW1ZD,2,2100,"We will collect routine NHS data tracked from your NHS and hospital number if you agree, your name will be removed.",2019-09-10 23:26:18,23,4123
882,AYANXOKRFW1ZD,2,234,You can either complete the questionnaire at home or complete it during your visit and hand it in to a nurse or researcher.,2019-09-10 23:27:12,23,4123
883,AYANXOKRFW1ZD,2,283,"When agreeing to take part, your health and care information may be provided to researchers running other studies in this or other organisations.",2019-09-10 23:28:25,23,4123
885,AYANXOKRFW1ZD,2,227,We believe it is important to find out about your health and well-being from your perspective through a questionnaire rather than what other studies do through medical and hospital records.,2019-09-10 23:34:51,22,321
886,AYANXOKRFW1ZD,2,2112,"We will inform your GP to let them know you are taking part in this trial, we may contact them before you receive the follow up questionnaire incase your details have changed.",2019-09-10 23:36:17,22,321
887,AYANXOKRFW1ZD,2,232,"After reading all the information from the sheet and having all your questions answered, you will be asked if you wish to take part in the study.",2019-09-10 23:37:23,22,321
889,AXID3RPK6NZT6,2,227,"Whilst records are useful, we find your opinions equally important.",2019-09-11 00:10:07,22,321
890,AXID3RPK6NZT6,2,2112,Before we send the next form we will check your details have not changed.,2019-09-11 00:10:30,22,321
891,AXID3RPK6NZT6,2,232,"Once you are happy, only then will we proceed with the study.",2019-09-11 00:10:58,22,321
893,AXID3RPK6NZT6,2,2100,Your name will not be associated with any data we use about you.,2019-09-11 00:14:04,23,4123
894,AXID3RPK6NZT6,2,234,"You can fill in the form here, or at home.",2019-09-11 00:14:19,23,4123
895,AXID3RPK6NZT6,2,283,Your data will be used along side other studies.,2019-09-11 00:14:50,23,4123
897,A2LKRY3AYXG5US,2,227,Studies help to collect data from people about their medical history. We believe its better to gather your information from from you through a questionaire,2019-09-11 00:19:33,22,321
898,A2LKRY3AYXG5US,2,2112,Your GP will be informed of your participation in this study. we will check to make sure your details ahven't changed.,2019-09-11 00:20:51,22,321
899,A2LKRY3AYXG5US,2,232,Once the questionaire is discussed with you we will ask if you are happy to take part.,2019-09-11 00:21:55,22,321
901,A2RQ6GQJ14PVAN,2,227,"Alternative sources collect information about patients and their medical and hospital records. However, we think it is important to get information from your perspective about your health and well-being.",2019-09-11 00:37:05,22,321
906,A2RQ6GQJ14PVAN,2,2112,We will tell your GP that you are participating in this questionnaire and we may contact your GP before mailing out the follow-up questionnaire in the case that you have moved or your details have changed. ,2019-09-11 00:38:37,22,321
907,A2RQ6GQJ14PVAN,2,232,After looking over the information sheet and have had your questions about it answered you will be asked if you're willing to participate in the study,2019-09-11 00:39:48,22,321
909,A2K58YCQ6BLXKV,2,227,"We collect data from different sources, including medical and hospital records as well as responses from questionnaires ",2019-09-11 01:58:47,22,321
910,A2K58YCQ6BLXKV,2,2112,We will contact your GP to inform them you are taking part in this study and to confirm details if they have changed or you have moved,2019-09-11 02:00:01,22,321
911,A2K58YCQ6BLXKV,2,232,Once you are informed you will be asked in you would like to proceed with the study,2019-09-11 02:00:41,22,321
920,A3VRR7TNM21CQZ,2,227,"other hospital believe studies collect data, but we believe to find out your health and well being.",2019-09-11 04:39:00,22,321
921,A3VRR7TNM21CQZ,2,2112,We will inform your GP that your GP before mailing out the follow up questionnaire,2019-09-11 04:42:16,22,321
922,A3VRR7TNM21CQZ,2,232,"After read the information sheet, you will be asked to take part in the study.",2019-09-11 04:45:53,22,321
924,A3VRR7TNM21CQZ,2,2100,"NHS data will be tracked using your NHS and hospital numbers, but your name will be removed.",2019-09-11 05:12:18,23,4123
925,A3VRR7TNM21CQZ,2,234,"if you want the questionnaire during your hospital visit, you can take it home to complete and return in the prepaid envelope.",2019-09-11 05:16:46,23,4123
926,A3VRR7TNM21CQZ,2,283,When you agree to take part the information about your health and care may be provided. ,2019-09-11 05:20:25,23,4123
928,AFJP250UAUZ9,2,227,"Our studies collect patient data from their medical records, but we believe it is important to understand your health from your perspective through questionnaires. ",2019-09-11 07:23:46,22,321
929,AFJP250UAUZ9,2,2112,"We will contact your GP about you, taking part in this study, before mailing out the follow-up questionnaires to you. ",2019-09-11 07:26:57,22,321
930,AFJP250UAUZ9,2,232,"After reading the information sheet and answering the questions, you will be asked whether you want to take part in the study. ",2019-09-11 07:29:07,22,321
932,A3QRXNYCWR9G53,2,2100,"IF you agreed to share your NHS data, this will be done with your name removed.",2019-09-11 08:05:18,23,4123
933,A3QRXNYCWR9G53,2,234,"you can complete the questionnaire in hospital and hand it to a member of staff, or complete it at home and post it back with the pre pisd envelope.",2019-09-11 08:06:11,23,4123
934,A3QRXNYCWR9G53,2,283,"when you agreed to the study, your inofrmation maybe shared outside the organisation.",2019-09-11 08:06:49,23,4123
936,A1UYK7SUH7SQ6W,2,2100,"With your agreement, your NHS data will be tracked using your NHS/hospotal numbers, but your name will be removed",2019-09-11 08:36:20,23,4123
937,A1UYK7SUH7SQ6W,2,234,"You can hand your completed questionnaire to the nurse or researcher, or return it in the pre-paid envelope",2019-09-11 08:37:22,23,4123
938,A1UYK7SUH7SQ6W,2,283,"When you agree to take part in the study, information about your health and care may be provided to internal and external researchers for future research studies",2019-09-11 08:38:54,23,4123
942,A3QRXNYCWR9G53,2,2112,we will contact your GP prior to the study to confirm your details are correct,2019-09-11 09:37:15,22,231
943,A3VRR7TNM21CQZ,2,227,"other studies collect data their medical and hospital records, but we believe to find out your health and well being",2019-09-11 09:37:36,22,231
944,A3QRXNYCWR9G53,2,227,your resposes to the questionnaire are a more accurate way to gauge your health and well-being,2019-09-11 09:39:13,22,231
946,A3QRXNYCWR9G53,2,232,"after you have read the information sheet, you will be asked for your consent to take part.",2019-09-11 09:39:48,22,231
947,A3VRR7TNM21CQZ,2,232,"if you ready to read the information sheet, you will be asked happy to take part in the study.",2019-09-11 09:40:31,22,231
948,A37QTEIPY5Q7DS,2,2112,"We will get in contact with your GP before the study begins to let them know you are participating. We may also contact them at the end, to check your details haven't changed, before we send out the follow up questionnaire.",2019-09-11 09:41:44,22,231
949,A37QTEIPY5Q7DS,2,227,We will use questionnaires to get your perspective on your health and well-being instead of collecting it from your medical records.,2019-09-11 09:43:00,22,231
950,A37QTEIPY5Q7DS,2,232,You will be given time to read the information sheet and ask questions before you are asked whether you're happy to participate in the study.,2019-09-11 09:44:06,22,231
952,AYANXOKRFW1ZD,2,2112,We'll inform your GP that you're taking part in this study. We may contact them before for follow up questions incase your details have changed.,2019-09-11 10:04:35,22,231
953,AYANXOKRFW1ZD,2,227,We collect data from your perspective through a questionnaire rather than through your medical and hospital records like other studies may do.,2019-09-11 10:05:19,22,231
954,AYANXOKRFW1ZD,2,232,"After reading the information sheet and having had your questions answered, you'll be asked if you wish to take part in the study.",2019-09-11 10:06:05,22,231
960,A3QUNHOJCSQDXX,2,2112,We will contact your GP to inform them you are taking part in this study and to check that your details have not changed before mailing out the follow up questionnaire.,2019-09-11 10:49:35,22,231
961,A3QUNHOJCSQDXX,2,227,We want to know your thoughts about your health and well-being rather than just collecting data from your medical and hospital records.,2019-09-11 10:50:38,22,231
962,A3QUNHOJCSQDXX,2,232,Once any questions you have after reading the information sheet have been answered you will be asked whether you are happy to take part in the study.,2019-09-11 10:51:40,22,231
964,AAT88IZB62NY2,2,2100,"If you have agreed to collect routine NHS data, this will be tracked via your NHS and hospital numbers, and your name will be removed",2019-09-11 11:03:54,23,4123
965,AAT88IZB62NY2,2,234,"You can complete the questionnaire at the hospital and hand it to either nurse or researched, or take it home and return via pre-paid post.",2019-09-11 11:05:15,23,4123
966,AAT88IZB62NY2,2,283,"When you agree to participate in the study, information about your health and care may be given to researches for other studies in both this and other organisations.",2019-09-11 11:06:47,23,4123
968,A27QIBL4MO6Z0X,2,2112,your gp will be informed about your part in this study and will also be contacted before mailing out the questionnaire in case your details changed or you have moved ,2019-09-11 11:31:31,22,231
969,A27QIBL4MO6Z0X,2,227,medical and hospital records are collected by other studies but we believe it is important to find out about health and well being from your responses and attitude to questionnaires ,2019-09-11 11:34:52,22,231
970,A27QIBL4MO6Z0X,2,232,after reading the information sheet and your questions answered you will be asked how happy you are to take this survey ,2019-09-11 11:37:56,22,231
972,A31LCNCQS2AJR2,2,2112,"We will advise your General Practitioner that you are taking part in this study, and may contact your General Practitioner prior to sending out the follow up questionnaire in case your details have changed or you have moved address.",2019-09-11 11:40:14,22,231
973,A31LCNCQS2AJR2,2,227,"Other studies and questionnaires also collect data about people in respect of their medical and hospital records, however we believe it is important to find out about your health and wellness based on your perspective through your responses to these questionnaires.",2019-09-11 11:41:17,22,231
974,A31LCNCQS2AJR2,2,232,"Once you have read the information sheet, and have had your questions answered, you will be asked whether you are okay to take part in the study.",2019-09-11 11:41:51,22,231
976,AXID3RPK6NZT6,2,2112,Before we send out the form we will check to see if your details have changed.,2019-09-11 12:01:45,22,231
977,AXID3RPK6NZT6,2,227,Your personal input is as important to us as the data from records.,2019-09-11 12:02:13,22,231
978,AXID3RPK6NZT6,2,232,Just before we start the study we will double check that you are still happy to participate.,2019-09-11 12:02:44,22,231
980,A3EXLMBNWA3VO7,2,2112,We will inform your GP about you taking part in this and collect your details from him,2019-09-11 13:19:34,22,231
981,A3EXLMBNWA3VO7,2,227,"other studies collect people hospital records ,it is important to find out about your health and well-being through your response in questionnaries",2019-09-11 13:23:05,22,231
982,A3EXLMBNWA3VO7,2,232,"After you have finished this sheet and questions answered,you will be asked about the experience in here",2019-09-11 13:26:05,22,231
988,AXID3RPK6NZT6,2,2100,You will remain anonymous in any data collected.,2019-09-11 15:38:16,23,5123
989,AXID3RPK6NZT6,2,234,You can fill in the survey here or do it later at home.,2019-09-11 15:38:39,23,5123
990,AXID3RPK6NZT6,2,283,The data from this study may be shared with those running similar studies elsewhere.,2019-09-11 15:39:06,23,5123
992,AUZUHON52J10U,2,2100,"Only your NHS and hospital numbers, not your name, will be used to identify data that you have given permission for us to collect",2019-09-11 15:45:14,23,5123
994,AULSRNSXS3N1V,2,2100,"If you agreed for us to collect routing data, this will be anonymized and tracked through the system.",2019-09-11 15:46:28,23,5123
995,AUZUHON52J10U,2,234,"You can either take the questionnaire home to complete and return in the pre-paid envelope, or you can complete it during your hospital visit and hand to a nurse or researcher.",2019-09-11 15:46:44,23,5123
996,AULSRNSXS3N1V,2,234,You can hand the completed questionnaire to a member of staff or take it home to complete.,2019-09-11 15:46:51,23,5123
997,AULSRNSXS3N1V,2,283,"When you take part in the study, your information may be shared with similar studies taking place",2019-09-11 15:47:22,23,5123
998,AUZUHON52J10U,2,283,"The data about your health and care which you have agreed that we can collect, may also be provided to researchers on other research projects, in this or other organisations. ",2019-09-11 15:48:43,23,5123
1005,A25RJ54AHZGDOO,2,2100,"Should you agree to us collecting routine NHS data, it will be tracked via NHS and hospital numbers. Your name will be removed.",2019-09-11 16:38:40,23,5123
1007,A25RJ54AHZGDOO,2,234,"The questionnaire can be completed at the hospital, with you handing it to the nurse or researcher, or at home with it returned in the prepaid envelope.",2019-09-11 16:43:21,23,5123
1008,AYANXOKRFW1ZD,2,2100,"If you agreed for us to collect routine NHS data, we will track this using your NHS and hospital numbers, your name will be removed.",2019-09-11 16:44:00,23,5123
1010,AYANXOKRFW1ZD,2,234,"You can either complete the questionnaire during your hospital visit and hand it in to a nurse or researcher, or you can complete it at home and send it back in the pre-paid envelope.",2019-09-11 16:44:57,23,5123
1011,A3EXLMBNWA3VO7,2,2100,"If you agree for us to collect routine NHS data,we will track your hospital numbers and NHS without revealing your name.",2019-09-11 16:44:59,23,5123
1012,AYANXOKRFW1ZD,2,283,Agreeing to take part in the research study means your health and care information may be provided to researchers in this or other organisations.,2019-09-11 16:45:44,23,5123
1013,AIO5H68532ALN,2,2100,"If you have agreed for us to collect routine NHS data, your name will be removed and this will be tracked using your NHS and hospital numbers instead.",2019-09-11 16:47:05,23,5123
1014,AIO5H68532ALN,2,234,You can complete the questionnaire in the hospital and give it to the in-charge or you can take it home with you and return it in the pre-paid envelope.,2019-09-11 16:49:25,23,5123
1015,A3EXLMBNWA3VO7,2,234,you can hand your completed questionnaire to nurse or researcher or finish it in home and return it with pre-paid envelope,2019-09-11 16:50:04,23,5123
1016,A25RJ54AHZGDOO,2,283,Information about the health and care of willing participants in a research study may be provided to inform other research studies in various organisations.,2019-09-11 16:50:18,23,5123
1017,AIO5H68532ALN,2,283,"When you agree to take part in a research study, your health and care information may be provided to researchers running other studies not only in this organisation but in other organisations as well.",2019-09-11 16:51:50,23,5123
1018,A3EXLMBNWA3VO7,2,283,"After taking part in research study,your health and care information will be provided for researchers in same and other organisations for studies.",2019-09-11 16:53:15,23,5123
1020,A3W2CJSS4ZH93J,2,2100,"If you have agreed, your NHS data will be tracked using your NHS and hospital numbers. Your name name will be removed.",2019-09-12 00:06:46,23,5123
1021,A3W2CJSS4ZH93J,2,234,"Your questionnaire can be completed and returned to the nurse or researcher, or you can take it home to complete and return in the pre-paid envelope.",2019-09-12 00:08:15,23,5123
1022,A3W2CJSS4ZH93J,2,283,"When you agree to take part in a research study, your health and care information may be provided to other research studies in this and other organisations.",2019-09-12 00:09:18,23,5123
1054,AXID3RPK6NZT6,2,232,You can tell us if you want to take part in the study after you are up to speed.,2019-11-17 21:48:58,19,419
1055,AXID3RPK6NZT6,2,264,Your data will be used as part of the study.,2019-11-17 21:49:19,19,419
1056,AXID3RPK6NZT6,2,2100,Your data will be tracked anonymously using only your NHS number.,2019-11-17 21:49:51,19,419
1057,AXID3RPK6NZT6,3,312,There is a care programme for men with prostate cancer.,2019-11-17 21:50:17,19,419
1059,AXID3RPK6NZT6,3,319,You do not have to take part in the research and it will not be held against you if you don't.,2019-11-17 21:50:50,19,419
1060,AXID3RPK6NZT6,3,346,We will use your answers to figure out the best way to help men with prostate cancer.,2019-11-17 21:51:16,19,419
1061,A3FU5C1J94D7GB,2,232,You'll be asked if you are happy to take part in the study once you've read the info sheet and asked any questions.,2019-11-17 21:51:44,19,419
1062,AXID3RPK6NZT6,4,406,One of the team will go through everything with you and answer questions.,2019-11-17 21:51:45,19,419
1063,AXID3RPK6NZT6,4,418,We want to know how having prostate cancer affects a person.,2019-11-17 21:52:18,19,419
1064,A3FU5C1J94D7GB,2,264,"When you agree to participate in a research study, we will use your data to conduct and analyse the study",2019-11-17 21:52:41,19,419
1065,AXID3RPK6NZT6,4,450,You will be given information on further support that is available should you feel you need it.,2019-11-17 21:52:59,19,419
1067,A3FU5C1J94D7GB,2,2100,"Routine NHS data will be tracked via your NHS and hospital numbers, but your name removed, if you have agreed to this.",2019-11-17 21:53:48,19,419
1068,A2KMK30K2TDDNH,2,232,"After you have read the information which will answer any questions you might have, you will be asked if you want to take part in the study.",2019-11-17 21:54:31,19,419
1069,A3FU5C1J94D7GB,3,312,Advice on managing prostate cancer related issues will be given during a workshop as part of the Care Programme.,2019-11-17 21:54:36,19,419
1070,A3FU5C1J94D7GB,3,319,Taking part is voluntary and will not affect your medical care if you do not.,2019-11-17 21:55:27,19,419
1071,A2KMK30K2TDDNH,2,264,"When you agree to take part in the study, this means that we will use your data in our research.",2019-11-17 21:56:03,19,419
1072,A3FU5C1J94D7GB,3,346,We're using your views to develop a workshop to help men with prostate cancer.,2019-11-17 21:56:15,19,419
1073,A2KMK30K2TDDNH,2,2100,"If you agree for us to use your NHS data, this means that we can look at your data using your NHS number however your name will be removed.",2019-11-17 21:57:08,19,419
1074,A3FU5C1J94D7GB,4,406,Someone will guide you through the information sheet and answer your questions.,2019-11-17 21:57:11,19,419
1075,A3FU5C1J94D7GB,4,418,Our research is investigating how diagnosis and treatment of prostate cancer affect a person's health and well-being.,2019-11-17 21:58:04,19,419
1076,A2KMK30K2TDDNH,3,312,The Care Programme also includes a workshop for men with prostate cancer to help support them with their health problems.,2019-11-17 21:58:26,19,419
1077,A3FU5C1J94D7GB,4,450,We can guide you to further support if you find anything difficult,2019-11-17 21:58:26,19,419
1078,A2KMK30K2TDDNH,3,319,Taking part in this study is your choice and the medical care you receive will not be affected if you choose to take part or not.,2019-11-17 21:59:41,19,419
1079,A2KMK30K2TDDNH,3,346,This reason this research study is being done is to help create a workshop for men with prostate cancer and your answers will help us to do this.,2019-11-17 22:00:39,19,419
1080,A2KMK30K2TDDNH,4,406,The nurse or member of your medical team will help you with the information sheet and answer any questions you might have.,2019-11-17 22:01:33,19,419
1081,A2KMK30K2TDDNH,4,418,We would like to know how having prostate cancer and the treatment people receive affects a person's health overall.,2019-11-17 22:02:24,19,419
1082,A2KMK30K2TDDNH,4,450,If you are having difficulties with anything let us know and we can give you details of where you can get help.,2019-11-17 22:03:08,19,419
1084,A26FOB7B8AG3MI,2,232,"After answering the questions and reading the information sheet, you need to confirm whether you are happy to be part of study",2019-11-17 22:33:03,19,419
1086,ARVI4C0REM69B,2,232,"Read the information sheet. Any questions you have will then be answered. After that, you will be asked if you consent to taking part in the study.",2019-11-17 22:35:22,19,419
1087,A26FOB7B8AG3MI,2,264,It implies by taking part in the study you are willing to share the data for analysis and research purposes.,2019-11-17 22:36:17,19,419
1088,A26FOB7B8AG3MI,2,2100,"If you agreed for us to collect NHS data, then it can be tracked using NHS and hospital numbers and your name will not be used anywhere ",2019-11-17 22:38:41,19,419
1089,ARVI4C0REM69B,2,264,"By agreeing to take part in the study, you also agree that as part of the study, we can examine your personal data as part of the research.",2019-11-17 22:38:53,19,419
1090,ARVI4C0REM69B,2,2100,"If you gave consent for us to collect your routine NHS information, we will track this with your NHS and hospital numbers but we will remove your name to protect your identity.",2019-11-17 22:41:32,19,419
1091,A26FOB7B8AG3MI,3,312,"The care program will conduct workshop for men with prostate cancer, which will guide them to effectively manage any disease related issue",2019-11-17 22:41:36,19,419
1092,ARVI4C0REM69B,3,312,"As part of the Care Programme, there will be a support workshop for men with prostate cancer. This is to help them deal with and manage any issues they might have in regards to prostate cancer.",2019-11-17 22:42:13,19,419
1093,A26FOB7B8AG3MI,3,319,Taking part in the study is voluntary it will not affect your ongoing medical care,2019-11-17 22:42:46,19,419
1094,ARVI4C0REM69B,3,319,"You do not have to take part in this research. It is entirely voluntary. If you decide you do not wish to take part, it will not affect any medical care you are due to receive. ",2019-11-17 22:43:10,19,419
1095,ARVI4C0REM69B,3,346,The aim of this research is to allow us to develop and run a workshop which gives the right level of support for men with prostate cancer. Your feedback will help us identify what we need to do to make this workshop a success.,2019-11-17 22:44:15,19,419
1096,A26FOB7B8AG3MI,3,346,The objective of research study is to design workshop for men with prostate cancer using your opinions,2019-11-17 22:44:57,19,419
1097,ARVI4C0REM69B,4,406,You will be given an information sheet. A research nurse or a member of your clinical team will be available to help you understand the sheet or answer any questions you might have. ,2019-11-17 22:45:07,19,419
1098,ARVI4C0REM69B,4,418,"We want to know how being diagnosed with prostate cancer, and the treatment of that cancer, can affect someone's health and well-being.",2019-11-17 22:45:37,19,419
1099,ARVI4C0REM69B,4,450,"Should you find the experience difficult or challenging and would like help, we can give you details of places where you can get extra support.",2019-11-17 22:46:50,19,419
1100,A26FOB7B8AG3MI,4,406,The research nurse or member of your clinical team will take you through the information sheet and clarify questions,2019-11-17 22:46:51,19,419
1102,A26FOB7B8AG3MI,4,450,We can provide guidance in terms of more support in case you find any aspect of the experience to be difficult,2019-11-17 22:50:58,19,419
1104,A18UALFVQ3CQIX,2,232,"After reading the information sheet and answering the questions, you will be asked if you are happy to be a part of the study.",2019-11-17 23:12:04,19,419
